"","CRITERIA","PAIN_CAT","ICD_VERSION","ICD9_OR_10","ICD_DESC"
"8581","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82199K","Other fracture of upper end of unspecified tibia, subsequent encounter for closed fracture with nonunion"
"8582","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82199M","Other fracture of upper end of unspecified tibia, subsequent encounter for open fracture type I or II with nonunion"
"8583","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82199N","Other fracture of upper end of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"8584","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82199P","Other fracture of upper end of unspecified tibia, subsequent encounter for closed fracture with malunion"
"8585","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82199Q","Other fracture of upper end of unspecified tibia, subsequent encounter for open fracture type I or II with malunion"
"8586","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82199R","Other fracture of upper end of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"8587","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82201K","Unspecified fracture of shaft of right tibia, subsequent encounter for closed fracture with nonunion"
"8588","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82201M","Unspecified fracture of shaft of right tibia, subsequent encounter for open fracture type I or II with nonunion"
"8589","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82201N","Unspecified fracture of shaft of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"8590","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82201P","Unspecified fracture of shaft of right tibia, subsequent encounter for closed fracture with malunion"
"8591","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82201Q","Unspecified fracture of shaft of right tibia, subsequent encounter for open fracture type I or II with malunion"
"8592","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82201R","Unspecified fracture of shaft of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"8593","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82202K","Unspecified fracture of shaft of left tibia, subsequent encounter for closed fracture with nonunion"
"8594","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82202M","Unspecified fracture of shaft of left tibia, subsequent encounter for open fracture type I or II with nonunion"
"8595","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82202N","Unspecified fracture of shaft of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"8596","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82202P","Unspecified fracture of shaft of left tibia, subsequent encounter for closed fracture with malunion"
"8597","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82202Q","Unspecified fracture of shaft of left tibia, subsequent encounter for open fracture type I or II with malunion"
"8598","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82202R","Unspecified fracture of shaft of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"8599","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82209K","Unspecified fracture of shaft of unspecified tibia, subsequent encounter for closed fracture with nonunion"
"8600","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82209M","Unspecified fracture of shaft of unspecified tibia, subsequent encounter for open fracture type I or II with nonunion"
"8601","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82209N","Unspecified fracture of shaft of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"8602","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82209P","Unspecified fracture of shaft of unspecified tibia, subsequent encounter for closed fracture with malunion"
"8603","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82209Q","Unspecified fracture of shaft of unspecified tibia, subsequent encounter for open fracture type I or II with malunion"
"8604","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82209R","Unspecified fracture of shaft of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"8605","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82221K","Displaced transverse fracture of shaft of right tibia, subsequent encounter for closed fracture with nonunion"
"8606","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82221M","Displaced transverse fracture of shaft of right tibia, subsequent encounter for open fracture type I or II with nonunion"
"8607","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82221N","Displaced transverse fracture of shaft of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"8608","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82221P","Displaced transverse fracture of shaft of right tibia, subsequent encounter for closed fracture with malunion"
"8609","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82221Q","Displaced transverse fracture of shaft of right tibia, subsequent encounter for open fracture type I or II with malunion"
"8610","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82221R","Displaced transverse fracture of shaft of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"8611","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82222K","Displaced transverse fracture of shaft of left tibia, subsequent encounter for closed fracture with nonunion"
"8612","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82222M","Displaced transverse fracture of shaft of left tibia, subsequent encounter for open fracture type I or II with nonunion"
"8613","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82222N","Displaced transverse fracture of shaft of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"8614","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82222P","Displaced transverse fracture of shaft of left tibia, subsequent encounter for closed fracture with malunion"
"8615","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82222Q","Displaced transverse fracture of shaft of left tibia, subsequent encounter for open fracture type I or II with malunion"
"8616","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82222R","Displaced transverse fracture of shaft of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"8617","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82223K","Displaced transverse fracture of shaft of unspecified tibia, subsequent encounter for closed fracture with nonunion"
"8618","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82223M","Displaced transverse fracture of shaft of unspecified tibia, subsequent encounter for open fracture type I or II with nonunion"
"8619","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82223N","Displaced transverse fracture of shaft of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"8620","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82223P","Displaced transverse fracture of shaft of unspecified tibia, subsequent encounter for closed fracture with malunion"
"8621","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82223Q","Displaced transverse fracture of shaft of unspecified tibia, subsequent encounter for open fracture type I or II with malunion"
"8622","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82223R","Displaced transverse fracture of shaft of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"8623","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82224K","Nondisplaced transverse fracture of shaft of right tibia, subsequent encounter for closed fracture with nonunion"
"8624","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82224M","Nondisplaced transverse fracture of shaft of right tibia, subsequent encounter for open fracture type I or II with nonunion"
"8625","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82224N","Nondisplaced transverse fracture of shaft of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"8626","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82224P","Nondisplaced transverse fracture of shaft of right tibia, subsequent encounter for closed fracture with malunion"
"8627","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82224Q","Nondisplaced transverse fracture of shaft of right tibia, subsequent encounter for open fracture type I or II with malunion"
"8628","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82224R","Nondisplaced transverse fracture of shaft of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"8629","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82225K","Nondisplaced transverse fracture of shaft of left tibia, subsequent encounter for closed fracture with nonunion"
"8630","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82225M","Nondisplaced transverse fracture of shaft of left tibia, subsequent encounter for open fracture type I or II with nonunion"
"8631","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82225N","Nondisplaced transverse fracture of shaft of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"8632","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82225P","Nondisplaced transverse fracture of shaft of left tibia, subsequent encounter for closed fracture with malunion"
"8633","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82225Q","Nondisplaced transverse fracture of shaft of left tibia, subsequent encounter for open fracture type I or II with malunion"
"8634","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82225R","Nondisplaced transverse fracture of shaft of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"8635","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82226K","Nondisplaced transverse fracture of shaft of unspecified tibia, subsequent encounter for closed fracture with nonunion"
"8636","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82226M","Nondisplaced transverse fracture of shaft of unspecified tibia, subsequent encounter for open fracture type I or II with nonunion"
"8637","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82226N","Nondisplaced transverse fracture of shaft of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"8638","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82226P","Nondisplaced transverse fracture of shaft of unspecified tibia, subsequent encounter for closed fracture with malunion"
"8639","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82226Q","Nondisplaced transverse fracture of shaft of unspecified tibia, subsequent encounter for open fracture type I or II with malunion"
"8640","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82226R","Nondisplaced transverse fracture of shaft of unspecified tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"8641","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82231K","Displaced oblique fracture of shaft of right tibia, subsequent encounter for closed fracture with nonunion"
"8642","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82231M","Displaced oblique fracture of shaft of right tibia, subsequent encounter for open fracture type I or II with nonunion"
"8643","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82231N","Displaced oblique fracture of shaft of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"8644","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82231P","Displaced oblique fracture of shaft of right tibia, subsequent encounter for closed fracture with malunion"
"8645","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82231Q","Displaced oblique fracture of shaft of right tibia, subsequent encounter for open fracture type I or II with malunion"
"8646","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82231R","Displaced oblique fracture of shaft of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"8647","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82232K","Displaced oblique fracture of shaft of left tibia, subsequent encounter for closed fracture with nonunion"
"8648","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82232M","Displaced oblique fracture of shaft of left tibia, subsequent encounter for open fracture type I or II with nonunion"
"8649","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82232N","Displaced oblique fracture of shaft of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"8650","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82232P","Displaced oblique fracture of shaft of left tibia, subsequent encounter for closed fracture with malunion"
"8651","Inclusion","Arthritis/Joint/Bone Pain (Other than Back/Neck)",10,"S82232Q","Displaced oblique fracture of shaft of left tibia, subsequent encounter for open fracture type I or II with malunion"
